version;Dimension;Chapter;Block;SecondLevel;ThirdLevel;FourthLevel;levelno;code;parent;mlsort;leafnode;Title;Description;Inclusions;Exclusions;selected;Translated_title;Translated_description;Translated_inclusions;Translated_exclusions
ICFEN2;b;1;2;52;0;0;4;b152;b140-b189;1;0;Emotional functions;Specific mental functions related to the feeling and affective components of the processes of the mind.;"Inclusions: functions of appropriateness of emotion, regulation and range of emotion; affect, sadness, happiness, love, fear, anger, hate, tension, anxiety, joy, sorrow; lability of emotion; flattening of affect";"Exclusions: temperament and personality functions (b126); energy and drive functions (b130)";1;Emotsioonide funktsioonid;Spetsiifilised vaimsed funktsioonid, mis on seotud psüühiliste protsesside, tunde- ja tundmuslike e afektiivsete komponentidega.;"K.a emotsioonide kohasuse, nende reguleerimise ja ulatuse funktsioonid; tundepuhang e afekt; kurbus, õnn, armastus, hirm, viha, vihkamine, pinge, ärevus, rõõm, mure; emotsioonide labiilsus; tundepuhangu e afekti lamenemine";"V.a temperamendi ja isiksuse funktsioonid (b126); vaimse energia ja tungifunktsioonid (b130)"
ICFEN2;b;1;2;52;0;0;5;b1520;b152;1;1;Appropriateness of emotion;Mental functions that produce congruence of feeling or affect with the situation, such as happiness at receiving good news.;;;1;Emotsioonide kohasus;Vaimsed funktsioonid, mis tekitavad olukorrale kohase tunde või tundepuhangu e afekti, nagu näiteks õnnetunne hea uudise saamisel.;;
ICFEN2;b;1;2;52;1;0;5;b1521;b152;1;1;Regulation of emotion;Mental functions that control the experience and display of affect.;;;1;Emotsioonide reguleerimine;Vaimsed funktsioonid, mis kontrollivad tundepuhangu e afekti kogemist või väljendamist.;;
ICFEN2;b;1;2;52;2;0;5;b1522;b152;1;1;Range of emotion;Mental functions that produce the spectrum of experience of arousal of affect or feelings such as love, hate, anxiousness, sorrow, joy, fear and anger.;;;1;Emotsioonide ulatus;Vaimsed funktsioonid, mis määravad kogu tunnete või tundepuhangute e afektide kogemise spektri, nagu näiteks armastus, ärevus, kurbus, rõõm, hirm ja viha.;;
ICFEN2;b;1;2;52;8;0;5;b1528;b152;1;1;Emotional functions, other specified;;;;1;Emotsioonide funktsioonid, teisiti täpsustatud;;;
ICFEN2;b;1;2;52;9;0;5;b1529;b152;1;1;Emotional functions, unspecified;;;;1;Emotsioonide funktsioonid, täpsustamata;;;
ICFEN2;b;1;2;56;0;0;4;b156;b140-b189;1;0;Perceptual functions;Specific mental functions of recognizing and interpreting sensory stimuli.;Inclusions: functions of auditory, visual, olfactory, gustatory, tactile and visuospatial perception, such as in hallucination or illusion;"Exclusions: consciousness functions (b110); orientation functions (b114); attention functions (b140); memory functions (b144); mental functions of language (b167); seeing and related functions (b210-b229), hearing and vestibular functions (b230-b249); additional sensory functions (b250-b279)";1;Tajufunktsioonid;Spetsiifilised vaimsed funktsioonid, mis tagavad sensoorsete stiimulite tajumise ja tõlgendamise.;K.a kuulmis-, nägemis-, haistmis-, maitsmis-, kompimis- ja ruumitaju funktsioonid, nagu näiteks hallutsinatsioon või illusioon;"V.a teadvuse funktsioonid (b110); orienteerumisfunktsioonid (b114); tähelepanufunktsioonid (b140); mälufunktsioonid (b144); keele vaimsed funktsioonid (b167); nägemine ja sellega seotud funktsioonid (b210–b229); kuulmis-ja tasakaalufunktsioonid (b230-b249), täiendavad sensoorsed funktsioonid (b250–b279)"
ICFEN2;b;1;2;56;0;0;5;b1560;b156;1;1;Auditory perception;Mental functions involved in discriminating sounds, tones, pitches and other acoustic stimuli.;;;1;Kuulmistaju;Vaimsed funktsioonid, mille abil eristatakse helisid, toone, helikõrgust ja muid akustilisi stiimuleid.;;
ICFEN2;b;1;2;56;1;0;5;b1561;b156;1;1;Visual perception;Mental functions involved in discriminating shape, size, colour and other ocular stimuli.;;;1;Nägemistaju;Vaimsed funktsioonid, mille abil eristatakse vormi, suurust, värvust ja muid visuaalseid stiimuleid.;;
ICFEN2;b;1;2;56;2;0;5;b1562;b156;1;1;Olfactory perception;Mental functions involved in distinguishing differences in smells.;;;1;Haistmistaju;Vaimsed funktsioonid, mille abil eristatakse erinevaid lõhnu. ;;
ICFEN2;b;1;2;56;3;0;5;b1563;b156;1;1;Gustatory perception;Mental functions involved in distinguishing differences in tastes, such as sweet, sour, salty and bitter stimuli, detected by the tongue.;;;1;Maitsmistaju;Vaimsed funktsioonid, mis on seotud keelega tuvastatavate maitsete, nagu näiteks magusa, hapu, soolase ja mõru maitse eristamisega.;;
ICFEN2;b;1;2;56;4;0;5;b1564;b156;1;1;Tactile perception;Mental functions involved in distinguishing differences in texture, such as rough or smooth stimuli, detected by touch.;;;1;Kompimistaju;Vaimsed funktsioonid, mis on seotud puudutuse abil tekstuuri erinevuste, nagu näiteks kareda või sileda pinna eristamiseks.;;
ICFEN2;b;1;2;56;5;0;5;b1565;b156;1;1;Visuospatial perception;Mental function involved in distinguishing by sight the relative position of objects in the environment or in relation to oneself.;;Exclusions: orientation to objects (b1143);1;Ruumitaju;Vaimne funktsioon, mis on seotud nägemise abil objektide suhtelise paigutuse eristamisega ümbritsevas keskkonnas või iseenda suhtes.;;V.a orienteerumine esemetes (b1143)
ICFEN2;b;1;2;56;8;0;5;b1568;b156;1;1;Perceptual functions, other specified;;;;1;Tajufunktsioonid, teisiti täpsustatud;;;
ICFEN2;b;1;2;56;9;0;5;b1569;b156;1;1;Perceptual functions, unspecified;;;;1;Tajufunktsioonid, täpsustamata;;;
ICFEN2;b;1;2;60;0;0;4;b160;b140-b189;1;0;Thought functions;Specific mental functions related to the ideational component of the mind.;"Inclusions: functions of pace, form, control and content of thought; goaldirected thought functions, non-goal directed thought functions; logical thought functions, such as pressure of thought, flight of ideas, thought block, incoherence of thought, tangentiality, circumstantiality, delusions, obsessions and compulsions";"Exclusions: intellectual functions (b117); memory functions (b144); psychomotor functions (b147); perceptual functions (b156); higher-level cognitive functions (b164); mental functions of language (b167); calculation functions (b172)";1;Mõtlemisfunktsioonid;Spetsiifilised vaimsed funktsioonid, mis on seotud mõtlemise vormilise ja sisulise poolega.;"K.a mõtlemise kiiruse, vormi, kontrolli ja sisu funktsioonid; sihipärased ja mittesihipärased mõtlemisfunktsioonid; loogilise mõtlemise funktsioonid, nagu näiteks mõttepinge, mõttelend, mõtteblokk, katkendlik mõtlemine, laialivalguvus, patoloogiline üksikasjalikkus, luulumõtted, sundmõtted e obsessioonid ja sundteod e kompulsioonid";"V.a intellektuaalsed funktsioonid (b117); mälufunktsioonid (b144); psühhomotoorsed funktsioonid (b147); tajufunktsioonid (b156); kõrgemad kognitiivsed funktsioonid (b164); keele vaimsed funktsioonid (b167); arvutamisfunktsioonid (b172)"
ICFEN2;b;1;2;60;0;0;5;b1600;b160;1;1;Pace of thought;Mental functions that govern speed of the thinking process.;;;1;Mõtlemise kiirus;Vaimsed funktsioonid, mis määravad mõtlemisprotsessi kiiruse.;;
ICFEN2;b;1;2;60;1;0;5;b1601;b160;1;1;Form of thought;Mental functions that organize the thinking process as to its coherence and logic.;Inclusions: impairments of ideational perseveration, tangentiality and circumstantiality;;1;Mõtlemise vorm;Vaimsed funktsioonid, mis tagavad mõtlemisprotsessi sidususe ja loogika.;K.a mõtlemise häired nagu mõtete pidev kordumine sisemise sunni mõjul e  perseveratsioon, laialivalguvus ja patoloogiline üksikasjalikkus;
ICFEN2;b;1;2;60;2;0;5;b1602;b160;1;1;Content of thought;Mental functions consisting of the ideas that are present in the thinking process and what is being conceptualized.;Inclusions: impairments of delusions, overvalued ideas and somatization;;1;Mõtlemise sisu;Vaimsed funktsioonid, mis on seotud mõtlemisprotsessis olemasolevate ideede ja alles genereeritava sisu ühendamisega.;K.a luulumõtted, ülekaalukad mõtted ja somatisatsioonihäired;
ICFEN2;b;1;2;60;3;0;5;b1603;b160;1;1;Control of thought;Mental functions that provide volitional control of thinking and are recognized as such by the person.;Inclusions: impairments of rumination, obsession, thought broadcast and thought insertion;;1;Mõtlemise kontrollimine;Vaimsed funktsioonid, mis tagavad mõtlemise tahtelise kontrolli ja mida inimene ka sellisena tunnistab. ;K.a häired nagu juurdlemine e ruminatsioon, sundmõtted, mõtete leviku ja sisendamisega seotud luulumõtted;
ICFEN2;b;1;2;60;8;0;5;b1608;b160;1;1;Thought functions, other specified;;;;1;Mõtlemisfunktsioonid, teisiti täpsustatud;;;
ICFEN2;b;1;2;60;9;0;5;b1609;b160;1;1;Thought functions, unspecified;;;;1;Mõtlemisfunktsioonid, täpsustamata;;;
ICFEN2;b;1;2;64;0;0;4;b164;b140-b189;1;0;Higher-level cognitive functions;"Specific mental functions especially dependent on the frontal lobes of the brain, including complex goal-directed behaviours such as decision-making, abstract thinking, planning and carrying out plans, mental flexibility, and deciding which behaviours are appropriate under what circumstances; often called executive functions.";"Inclusions: functions of abstraction and organization of ideas; time management, insight and judgement; concept formation, categorization and cognitive flexibility";"Exclusions: memory functions (b144); thought functions (b160); mental functions of language (b167); calculation functions (b172)";1;Kõrgemad kognitiivsed funktsioonid;"Spetsiifilised vaimsed funktsioonid, mis sõltuvad peamiselt aju otsmikusagaratest, kaasa arvatud keerulised sihipärased käitumisviisid, nagu näiteks otsuste vastuvõtmine, abstraktne mõtlemine, plaanide kavandamine ja elluviimine, vaimne paindlikkus ja otsustamine, milline on olukorrale kohane käitumine; tihti nimetatakse neid ka täidesaatvateks funktsioonideks.";"K.a ideede üldistamise e abstraheerimise ja korrastamise funktsioonid; aja planeerimine, tunnetus ja otsustusvõime; mõistete loomine, liigitamine ja kognitiivne paindlikkus";"V.a mälufunktsioonid (b144); mõtlemisfunktsioonid (b160); keele vaimsed funktsioonid (b167), arvutamisfunktsioonid (b172)"
ICFEN2;b;1;2;64;0;0;5;b1640;b164;1;1;Abstraction;Mental functions of creating general ideas, qualities or characteristics out of, and distinct from, concrete realities, specific objects or actual instances.;;;1;Üldistamine ehk abstraheerimine;Vaimsed funktsioonid, mis on seotud üldiste ideede, omaduste või tunnuste tuletamisega reaalse situatsiooni, spetsiifiliste objektide või tegelike juhtumite põhjal.;;
ICFEN2;b;1;2;64;1;0;5;b1641;b164;1;1;Organization and planning;"Mental functions of coordinating parts into a whole, of systematizing; the mental function involved in developing a method of proceeding or acting.";;;1;Organiseerimine ja planeerimine;Vaimsed funktsioonid, mis on seotud osade tervikuks koondamise ja süstematiseerimisega ning toimimis- või tegutsemismeetodi kavandamisega.;;
ICFEN2;b;1;2;64;2;0;5;b1642;b164;1;1;Time management;Mental functions of ordering events in chronological sequence, allocating amounts of time to events and activities.;;;1;Aja planeerimine;Vaimsed funktsioonid, mis on seotud sündmuste kronoloogilise järjestamisega, sündmuste ja tegevuste ajalise kestuse määramisega.;;
ICFEN2;b;1;2;64;3;0;5;b1643;b164;1;1;Cognitive flexibility;Mental functions of changing strategies, or shifting mental sets, especially as involved in problem-solving.;;;1;Kognitiivne paindlikkus;Vaimsed funktsioonid, mis on seotud strateegiate või mõttemallide muutmisega, eriti need, mis on seotud probleemide lahendamisega.;;
ICFEN2;b;1;2;64;4;0;5;b1644;b164;1;1;Insight;Mental functions of awareness and understanding of oneself and one's behaviour.;;;1;Enesetunnetus;Vaimsed funktsioonid, mis on seotud iseenda ja oma käitumise teadvustamise ning mõistmisega.;;
ICFEN2;b;1;2;64;5;0;5;b1645;b164;1;1;Judgement;Mental functions involved in discriminating between and evaluating different options, such as those involved in forming an opinion.;;;1;Otsustusvõime;Vaimsed funktsioonid, mis on seotud mitmesuguste võimaluste eristamise ja hindamisega, nagu näiteks need, mida on vaja arvamuse kujundamisel.;;
ICFEN2;b;1;2;64;6;0;5;b1646;b164;1;1;Problem Solving;Mental functions of identifying, analysing, and integrating incongruent or conflicting information into a solution.;;;1;Probleemi lahendamine;Vaimsed funktsioonid, mis on seotud mittevastava või vastuolulise info tuvastamise, analüüsimise ja integreerimisega selleks, et leida lahendus.;;
ICFEN2;b;1;2;64;8;0;5;b1648;b164;1;1;Higher-level cognitive functions, other specified;;;;1;Kõrgemad kognitiivsed funktsioonid, teisiti täpsustatud;;;
ICFEN2;b;1;2;64;9;0;5;b1649;b164;1;1;Higher-level cognitive functions, unspecified;;;;1;Kõrgemad kognitiivsed funktsioonid, täpsustamata;;;
ICFEN2;b;1;2;67;0;0;4;b167;b140-b189;1;0;Mental functions of language;Specific mental functions of recognizing and using signs, symbols and other components of a language.;"Inclusions: functions of reception and decryption of spoken, written or other forms of language such as sign language; functions of expression of spoken, written, or other forms of language; integrative language functions spoken and written, such as involved in receptive, expressive, Broca's, Wernicke's and conduction aphasia";"Exclusions: attention functions (b140); memory functions (b144); perceptual functions (b156); thought functions (b160); higher-level cognitive functions (b164); calculation functions (b172); mental function of complex movements (b176); Chapter 2 Sensory Functions and Pain (b2); Chapter 3 Voice and Speech Functions (b3)";1;Keele vaimsed funktsioonid;Spetsiifilised vaimsed funktsioonid, mis on seotud keeles kasutatavate märkide, sümbolite ja muude komponentide äratundmise ja kasutamisega.;"K.a suulise, kirjaliku või muu keelevormi, nagu näiteks viipekeele mõistmise ja dešifreerimise funktsioonid; suulise, kirjaliku või muu keelevormi väljendamise funktsioonid; kirjaliku ja suulise kõne sellised terviklikud funktsioonid, mille häirumine tekitab retseptiivset, ekspressiivset, Broca, Wernicke ja konduktiivset afaasiat";"V.a tähelepanufunktsioonid (b140); mälufunktsioonid (b144); tajufunktsioonid (b156); mõtlemisfunktsioonid (b160); kõrgemad kognitiivsed funktsioonid (b164); arvutamisfunktsioonid (b172); keeruliste liigutuste järjestamisega seotud vaimsed funktsioonid (b176); II ptk ""Sensoorsed funktsioonid ja valu"" (b2) ning III ptk ""Hääle ja kõnelemise funktsioonid"" (b3)"
ICFEN2;b;1;2;67;0;0;5;b1670;b167;1;0;Reception of language;Specific mental functions of decoding messages in spoken, written or other forms, such as sign language, to obtain their meaning.;;;1;Keele mõistmine;Spetsiifilised vaimsed funktsioonid, mis on seotud suulises, kirjalikus või muus keelevormis, nagu näiteks viipekeeles, edastatud info dekodeerimisega selle tähenduse mõistmiseks.;;
ICFEN2;b;1;2;67;0;0;6;b16700;b1670;1;1;Reception of spoken language;Mental functions of decoding spoken messages to obtain their meaning.;;;1;Suulise kõne mõistmine;Vaimsed funktsioonid, mis on seotud suuliselt edastatud info dekodeerimisega selle tähenduse mõistmiseks.;;
ICFEN2;b;1;2;67;0;1;6;b16701;b1670;1;1;Reception of written language;Mental functions of decoding written messages to obtain their meaning.;;;1;Kirjaliku kõne mõistmine;Vaimsed funktsioonid, mis on seotud kirjalikult edastatud info dekodeerimisega selle tähenduse mõistmiseks.;;
ICFEN2;b;1;2;67;0;2;6;b16702;b1670;1;1;Reception of sign language;Mental functions of decoding messages in languages that use signs made by hands and other movements, in order to obtain their meaning.;;;1;Viipekeele mõistmine;Vaimsed funktsioonid, mis on seotud info dekodeerimisega keeltes, mis kasutavad kätega tehtavaid märke ja muid liigutusi selle tähenduse mõistmiseks. ;;
ICFEN2;b;1;2;67;0;3;6;b16703;b1670;1;1;Reception of body language;Mental functions of decoding messages in body gestures made by hands or other movements, in order to obtain their meaning.;;;1;Kehakeele mõistmine;Vaimsed funktsioonid, mis on seotud kätega edastatud žestide või muude kehaosade liigutustega edastatud info dekodeerimisega selle tähenduse mõistmiseks.;;
